file	line	kind	name
domains/StandardLibrary.v	976	Theorem	P_001_25
domains/StandardLibrary.v	989	Theorem	P_001_26
domains/StandardLibrary.v	1006	Theorem	P_001_27
domains/StandardLibrary.v	1026	Theorem	P_001_28
domains/StandardLibrary.v	1041	Theorem	P_001_29
domains/StandardLibrary.v	1057	Theorem	P_001_30
domains/StandardLibrary.v	1078	Theorem	P_001_31
domains/StandardLibrary.v	1097	Theorem	P_001_32
domains/StandardLibrary.v	1108	Theorem	P_001_33
domains/StandardLibrary.v	1126	Theorem	P_001_34
domains/StandardLibrary.v	1145	Theorem	P_001_35
domains/StandardLibrary.v	1183	Theorem	P_001_36
domains/StandardLibrary.v	1205	Theorem	P_001_37
domains/StandardLibrary.v	1222	Lemma	level_leq_refl
domains/StandardLibrary.v	1231	Lemma	compartments_subset_refl
domains/StandardLibrary.v	1241	Theorem	P_001_38
domains/StandardLibrary.v	1286	Lemma	level_leq_trans
domains/StandardLibrary.v	1297	Lemma	compartments_subset_trans
domains/StandardLibrary.v	1314	Theorem	P_001_39
domains/StandardLibrary.v	1326	Theorem	P_001_40
domains/SupplyChainSecurity.v	322	Lemma	hash_eq_refl
domains/SupplyChainSecurity.v	334	Lemma	hash_eq_sym
domains/SupplyChainSecurity.v	350	Lemma	hash_eq_implies_eq
domains/SupplyChainSecurity.v	364	Lemma	bool_impl
domains/SupplyChainSecurity.v	371	Theorem	sup_001_dependency_compromise_mitigated
domains/SupplyChainSecurity.v	388	Theorem	sup_001_hash_signature_integrity
domains/SupplyChainSecurity.v	399	Theorem	sup_002_typosquatting_mitigated
domains/SupplyChainSecurity.v	413	Theorem	sup_002_name_verification_canonical
domains/SupplyChainSecurity.v	424	Theorem	sup_003_dependency_confusion_mitigated
domains/SupplyChainSecurity.v	438	Theorem	sup_003_internal_registry_isolation
domains/SupplyChainSecurity.v	451	Theorem	sup_004_build_compromise_mitigated
domains/SupplyChainSecurity.v	465	Theorem	sup_004_reproducible_detection
domains/SupplyChainSecurity.v	475	Theorem	sup_005_package_manager_mitigated
domains/SupplyChainSecurity.v	492	Theorem	sup_005_tuf_threshold_security
domains/SupplyChainSecurity.v	503	Theorem	sup_006_firmware_mitigated
domains/SupplyChainSecurity.v	517	Theorem	sup_006_firmware_integrity
domains/SupplyChainSecurity.v	528	Theorem	sup_007_hardware_mitigated
domains/SupplyChainSecurity.v	543	Theorem	sup_007_attestation_chain_security
domains/SupplyChainSecurity.v	555	Theorem	sup_008_third_party_mitigated
domains/SupplyChainSecurity.v	570	Theorem	sup_008_vendor_audit_security
domains/SupplyChainSecurity.v	581	Theorem	sup_009_watering_hole_mitigated
domains/SupplyChainSecurity.v	594	Theorem	sup_009_segment_isolation_lateral
domains/SupplyChainSecurity.v	606	Theorem	sup_010_update_attack_mitigated
domains/SupplyChainSecurity.v	620	Theorem	sup_010_version_rollback_prevention
domains/SupplyChainSecurity.v	631	Theorem	sup_011_source_compromise_mitigated
domains/SupplyChainSecurity.v	645	Theorem	sup_011_multi_reviewer_security
domains/SupplyChainSecurity.v	657	Theorem	sup_012_compiler_attack_mitigated
domains/SupplyChainSecurity.v	671	Theorem	sup_012_ddc_output_verification
domains/SupplyChainSecurity.v	683	Theorem	sup_013_binary_backdoor_mitigated
domains/SupplyChainSecurity.v	696	Theorem	sup_013_binary_hash_verification
domains/SupplyChainSecurity.v	707	Theorem	sup_014_certificate_compromise_mitigated
domains/SupplyChainSecurity.v	722	Theorem	sup_014_ct_log_verification
domains/SupplyChainSecurity.v	733	Theorem	sup_015_developer_compromise_mitigated
domains/SupplyChainSecurity.v	748	Theorem	sup_015_mfa_security
domains/SupplyChainSecurity.v	759	Theorem	sup_016_malware_mitigated
domains/SupplyChainSecurity.v	774	Theorem	sup_016_isolation_level_security
domains/SupplyChainSecurity.v	808	Theorem	supply_chain_full_security
domains/T001_HermeticBuild.v	165	Theorem	T_001_01_hex0_auditable
domains/T001_HermeticBuild.v	181	Theorem	T_001_02_hex0_correct
domains/T001_HermeticBuild.v	190	Theorem	T_001_03_stage_preserves_semantics
domains/T001_HermeticBuild.v	202	Theorem	T_001_04_bootstrap_chain_valid
domains/T001_HermeticBuild.v	213	Theorem	T_001_05_stage_deterministic
domains/T001_HermeticBuild.v	221	Theorem	T_001_06_stage_terminates
domains/T001_HermeticBuild.v	232	Theorem	T_001_07_self_hosting_valid
domains/T001_HermeticBuild.v	240	Theorem	T_001_08_bootstrap_idempotent
domains/T001_HermeticBuild.v	250	Theorem	T_001_09_no_network_access
domains/T001_HermeticBuild.v	261	Theorem	T_001_10_filesystem_readonly
domains/T001_HermeticBuild.v	272	Theorem	T_001_11_clock_fixed
domains/T001_HermeticBuild.v	283	Theorem	T_001_12_randomness_deterministic
domains/T001_HermeticBuild.v	292	Theorem	T_001_13_environment_clean
domains/T001_HermeticBuild.v	303	Theorem	T_001_14_inputs_whitelisted
domains/T001_HermeticBuild.v	312	Theorem	T_001_15_hermetic_composition
domains/T001_HermeticBuild.v	329	Theorem	T_001_16_bit_reproducible
domains/T001_HermeticBuild.v	342	Theorem	T_001_17_hash_deterministic
domains/T001_HermeticBuild.v	352	Theorem	T_001_18_diverse_double_compile
domains/T001_HermeticBuild.v	363	Theorem	T_001_19_cross_compile_equivalent
domains/T001_HermeticBuild.v	373	Theorem	T_001_20_source_hash_verified
domains/T001_HermeticBuild.v	383	Theorem	T_001_21_reproducibility_composition
domains/T001_HermeticBuild.v	416	Theorem	T_001_22_ddc_setup
domains/T001_HermeticBuild.v	429	Theorem	T_001_23_ddc_stage_a
domains/T001_HermeticBuild.v	438	Theorem	T_001_24_ddc_stage_b
domains/T001_HermeticBuild.v	447	Theorem	T_001_25_ddc_stage_aprime
domains/T001_HermeticBuild.v	457	Theorem	T_001_26_ddc_equivalence
domains/T001_HermeticBuild.v	468	Theorem	T_001_27_ddc_trojan_detected
domains/T001_HermeticBuild.v	482	Theorem	T_001_28_ddc_confidence
domains/TEEAttestation.v	27	Lemma	andb_true_iff
domains/TEEAttestation.v	37	Lemma	andb_false_iff
domains/TEEAttestation.v	44	Lemma	orb_true_iff
domains/TEEAttestation.v	51	Lemma	negb_true_iff
domains/TEEAttestation.v	56	Lemma	negb_false_iff
domains/TEEAttestation.v	322	Theorem	TEE_001
domains/TEEAttestation.v	329	Theorem	TEE_002
domains/TEEAttestation.v	332	Theorem	TEE_003
domains/TEEAttestation.v	335	Theorem	TEE_004
domains/TEEAttestation.v	338	Theorem	TEE_005
domains/TEEAttestation.v	341	Theorem	TEE_006
domains/TEEAttestation.v	344	Theorem	TEE_007
domains/TEEAttestation.v	347	Theorem	TEE_008
domains/TEEAttestation.v	350	Theorem	TEE_009
domains/TEEAttestation.v	353	Theorem	TEE_010
domains/TEEAttestation.v	356	Theorem	TEE_011
domains/TEEAttestation.v	359	Theorem	TEE_012
domains/TEEAttestation.v	362	Theorem	TEE_013
domains/TEEAttestation.v	365	Theorem	TEE_014
domains/TEEAttestation.v	371	Theorem	TEE_015
domains/TEEAttestation.v	377	Theorem	TEE_016
domains/TEEAttestation.v	383	Theorem	TEE_017
domains/TEEAttestation.v	390	Theorem	TEE_018
domains/TEEAttestation.v	399	Theorem	TEE_019
domains/TEEAttestation.v	408	Theorem	TEE_020
domains/TEEAttestation.v	416	Theorem	TEE_021
domains/TEEAttestation.v	419	Theorem	TEE_022
domains/TEEAttestation.v	422	Theorem	TEE_023
domains/TEEAttestation.v	425	Theorem	TEE_024
domains/TEEAttestation.v	428	Theorem	TEE_025_complete
domains/TEEAttestation.v	439	Theorem	TEE_026_create_transition
domains/TEEAttestation.v	447	Theorem	TEE_027_init_transition
domains/TEEAttestation.v	451	Theorem	TEE_028_enter_transition
domains/TEEAttestation.v	455	Theorem	TEE_029_exit_transition
domains/TEEAttestation.v	459	Theorem	TEE_030_suspend_transition
domains/TEEAttestation.v	463	Theorem	TEE_031_resume_transition
domains/TEEAttestation.v	467	Theorem	TEE_032_destroy_from_init
domains/TEEAttestation.v	471	Theorem	TEE_033_destroy_from_created
domains/TEEAttestation.v	475	Theorem	TEE_034_no_create_from_running
domains/TEEAttestation.v	479	Theorem	TEE_035_no_enter_uninitialized
domains/TEEAttestation.v	483	Theorem	TEE_036_lifecycle_to_running
domains/TEEAttestation.v	497	Theorem	TEE_037_suspend_resume_cycle
domains/TEEAttestation.v	509	Theorem	TEE_038_riina_quote_signature_valid
domains/TEEAttestation.v	517	Theorem	TEE_039_riina_quote_measurement_valid
domains/TEEAttestation.v	521	Theorem	TEE_040_riina_quote_signer_valid
domains/TEEAttestation.v	525	Theorem	TEE_041_riina_quote_svn_valid
domains/TEEAttestation.v	529	Theorem	TEE_042_riina_quote_nonce_valid
domains/TEEAttestation.v	533	Theorem	TEE_043_riina_quote_fresh
domains/TEEAttestation.v	537	Theorem	TEE_044_riina_quote_verifies
domains/TEEAttestation.v	541	Theorem	TEE_045_verified_quote_has_valid_signature
domains/TEEAttestation.v	554	Theorem	TEE_046_verified_quote_has_valid_measurement
domains/TEEAttestation.v	567	Theorem	TEE_047_verified_quote_has_valid_nonce
domains/TEEAttestation.v	577	Theorem	TEE_048_verified_quote_is_fresh
domains/TEEAttestation.v	586	Theorem	TEE_049_invalid_signature_fails_verification
domains/TEEAttestation.v	595	Theorem	TEE_050_stale_quote_fails_verification
domains/TEEAttestation.v	615	Theorem	TEE_051_derive_key_mrenclave
domains/TEEAttestation.v	619	Theorem	TEE_052_derive_key_mrsigner
domains/TEEAttestation.v	623	Theorem	TEE_053_key_derivation_deterministic
domains/TEEAttestation.v	635	Theorem	TEE_054_different_policy_different_key
domains/TEEAttestation.v	648	Theorem	TEE_055_keypolicy_uses_name_only
domains/TEEAttestation.v	656	Theorem	TEE_056_mrenclave_binding_enclave_specific
domains/TEEAttestation.v	669	Theorem	TEE_057_mrsigner_binding_signer_specific
domains/TEEAttestation.v	682	Theorem	TEE_058_different_key_names_different_keys
domains/TEEAttestation.v	693	Theorem	TEE_059_keypolicy_unseal_always_possible
domains/TEEAttestation.v	702	Theorem	TEE_060_key_size_does_not_affect_id
domains/TEEAttestation.v	711	Theorem	TEE_061_riina_memory_encrypted
domains/TEEAttestation.v	719	Theorem	TEE_062_riina_memory_is_enclave
domains/TEEAttestation.v	723	Theorem	TEE_063_enclave_memory_is_protected
domains/TEEAttestation.v	727	Theorem	TEE_064_normal_memory_always_protected
domains/TEEAttestation.v	736	Theorem	TEE_065_shared_memory_always_protected
domains/TEEAttestation.v	745	Theorem	TEE_066_reserved_memory_always_protected
domains/TEEAttestation.v	754	Theorem	TEE_067_enclave_memory_encrypted_implies_protected
domains/TEEAttestation.v	764	Theorem	TEE_068_unencrypted_enclave_memory_unprotected
domains/TEEAttestation.v	774	Theorem	TEE_069_address_in_region
domains/TEEAttestation.v	789	Theorem	TEE_070_non_overlapping_regions_disjoint
domains/TEEAttestation.v	802	Theorem	TEE_071_riina_platform_tcb_valid
domains/TEEAttestation.v	810	Theorem	TEE_072_riina_trust_chain_complete
domains/TEEAttestation.v	814	Theorem	TEE_073_riina_platform_trusted
domains/TEEAttestation.v	818	Theorem	TEE_074_trust_chain_requires_root_key
domains/TEEAttestation.v	831	Theorem	TEE_075_trust_chain_requires_pck_cert
domains/TEEAttestation.v	844	Theorem	TEE_076_trust_chain_requires_tcb_signing
domains/TEEAttestation.v	856	Theorem	TEE_077_trust_chain_requires_qe_report
domains/TEEAttestation.v	867	Theorem	TEE_078_invalid_root_breaks_trust
domains/TEEAttestation.v	877	Theorem	TEE_079_invalid_tcb_breaks_platform_trust
domains/TEEAttestation.v	886	Theorem	TEE_080_incomplete_chain_breaks_platform_trust
domains/TEEAttestation.v	896	Theorem	TEE_081_full_attestation_implies_all_properties
domains/TEEAttestation.v	941	Theorem	TEE_082_secure_tee_implies_all_enclave_properties
domains/TEEAttestation.v	968	Theorem	TEE_083_secure_tee_implies_all_attestation_properties
domains/TEEAttestation.v	995	Theorem	TEE_084_secure_tee_implies_key_derivation
domains/TEEAttestation.v	1006	Theorem	TEE_085_secure_tee_implies_local_attestation
domains/TEEAttestation.v	1018	Theorem	TEE_086_enclave_security_composition
domains/TEEAttestation.v	1031	Theorem	TEE_087_attestation_security_composition
domains/TEEAttestation.v	1044	Theorem	TEE_088_tee_security_composition
domains/TEEAttestation.v	1058	Theorem	TEE_089_verified_quote_measurement_matches_context
domains/TEEAttestation.v	1071	Theorem	TEE_090_verified_quote_signer_matches_context
domains/TEEAttestation.v	1084	Theorem	TEE_091_verified_quote_svn_sufficient
domains/TEEAttestation.v	1097	Theorem	TEE_092_verified_quote_nonce_matches
domains/TEEAttestation.v	1110	Theorem	TEE_093_platform_trust_composition
domains/TEEAttestation.v	1124	Theorem	TEE_094_riina_complete_security
domains/TEEAttestation.v	1133	Theorem	TEE_095_full_tee_security_decomposition
domains/TestingQA.v	398	Lemma	nat_eqb_refl
domains/TestingQA.v	407	Lemma	forallb_true_iff
domains/TestingQA.v	424	Lemma	existsb_exists
domains/TestingQA.v	441	Lemma	list_beq_refl
domains/TestingQA.v	449	Theorem	M_001_01
domains/TestingQA.v	461	Theorem	M_001_02
domains/TestingQA.v	472	Theorem	M_001_03
domains/TestingQA.v	504	Theorem	M_001_04
domains/TestingQA.v	519	Theorem	M_001_05
domains/TestingQA.v	531	Theorem	M_001_06
domains/TestingQA.v	542	Theorem	M_001_07
domains/TestingQA.v	557	Theorem	M_001_08
domains/TestingQA.v	594	Theorem	M_001_09
domains/TestingQA.v	603	Theorem	M_001_10
domains/TestingQA.v	617	Theorem	M_001_11
domains/TestingQA.v	651	Theorem	M_001_12
domains/TestingQA.v	664	Theorem	M_001_13
domains/TestingQA.v	679	Theorem	M_001_14
domains/TestingQA.v	690	Theorem	M_001_15
domains/TestingQA.v	703	Theorem	M_001_16
domains/TestingQA.v	715	Theorem	M_001_17
domains/TestingQA.v	725	Theorem	M_001_18
domains/TestingQA.v	740	Theorem	M_001_19
domains/TestingQA.v	752	Theorem	M_001_20
domains/TestingQA.v	765	Theorem	M_001_21
domains/TestingQA.v	782	Theorem	M_001_22
domains/TestingQA.v	791	Theorem	M_001_23
domains/TestingQA.v	805	Theorem	M_001_24
domains/TestingQA.v	823	Theorem	M_001_25
domains/TimeSecurity.v	82	Theorem	time_001_nonce_unique
domains/TimeSecurity.v	102	Theorem	time_002_replay_detected
domains/TimeSecurity.v	120	Theorem	time_003_seq_increasing
domains/TimeSecurity.v	135	Theorem	time_004_timestamp_fresh
domains/TimeSecurity.v	150	Theorem	time_005_capability_valid
domains/TimeSecurity.v	165	Theorem	time_006_owner_matches
domains/TimeSecurity.v	180	Theorem	time_007_atomic_complete
domains/TimeSecurity.v	197	Theorem	time_008_cas_correct
domains/TimeSecurity.v	212	Theorem	time_009_clock_monotonic
domains/TimeSecurity.v	227	Theorem	time_010_happens_before
domains/TimeSecurity.v	242	Theorem	time_011_logical_clock_update
domains/TimeSecurity.v	259	Theorem	time_012_timestamp_auth
domains/TimeSecurity.v	274	Theorem	time_013_multi_source
domains/TimeSecurity.v	289	Theorem	time_014_skew_bounded
domains/TimeSecurity.v	304	Theorem	time_015_deadline_met
domains/TimeSecurity.v	319	Theorem	time_016_timeout_triggered
domains/TimeSecurity.v	334	Theorem	time_017_lock_order
domains/TimeSecurity.v	349	Theorem	time_018_no_deadlock
domains/TimeSecurity.v	362	Theorem	time_019_progress
domains/TimeSecurity.v	377	Theorem	time_020_fair_scheduling
domains/TimeSecurity.v	392	Theorem	time_021_rate_limiting
domains/TimeSecurity.v	407	Theorem	time_022_ordered_delivery
domains/TimeSecurity.v	422	Theorem	time_023_audit_timestamp
domains/TimeSecurity.v	437	Theorem	time_024_session_valid
domains/TimeSecurity.v	452	Theorem	time_025_defense_in_depth
domains/TimingSecurity.v	282	Lemma	leb_true_le
domains/TimingSecurity.v	293	Lemma	ltb_true_lt
domains/TimingSecurity.v	300	Lemma	negb_true_iff
domains/TimingSecurity.v	305	Lemma	andb_true_iff_both
domains/TimingSecurity.v	312	Lemma	forallb_true_forall
domains/TimingSecurity.v	329	Lemma	existsb_exists
domains/TimingSecurity.v	346	Lemma	nat_eqb_refl
domains/TimingSecurity.v	351	Lemma	nat_eqb_eq
domains/TimingSecurity.v	393	Theorem	time_001_race_condition_prevention
domains/TimingSecurity.v	410	Theorem	time_001_lock_mutual_exclusion
domains/TimingSecurity.v	422	Theorem	time_001_session_preserves_owner
domains/TimingSecurity.v	449	Theorem	time_002_toctou_atomic_check_act
domains/TimingSecurity.v	465	Theorem	time_002_atomic_version_increment
domains/TimingSecurity.v	479	Theorem	time_002_failed_cas_unchanged
domains/TimingSecurity.v	505	Theorem	time_003_constant_time_property
domains/TimingSecurity.v	517	Theorem	time_003_no_timing_leakage
domains/TimingSecurity.v	527	Theorem	time_003_ct_compare_deterministic
domains/TimingSecurity.v	565	Theorem	time_004_timing_isolation_prevents_channel
domains/TimingSecurity.v	577	Theorem	time_004_isolated_domain_property
domains/TimingSecurity.v	605	Theorem	time_005_unauthenticated_ntp_rejected
domains/TimingSecurity.v	615	Theorem	time_005_authenticated_ntp_accepted
domains/TimingSecurity.v	625	Theorem	time_005_wrong_signature_rejected
domains/TimingSecurity.v	649	Theorem	time_006_replay_detected
domains/TimingSecurity.v	668	Theorem	time_006_fresh_nonce_recorded
domains/TimingSecurity.v	677	Theorem	time_006_old_timestamp_rejected
domains/TimingSecurity.v	702	Theorem	time_007_out_of_order_rejected
domains/TimingSecurity.v	714	Theorem	time_007_correct_sequence_accepted
domains/TimingSecurity.v	725	Theorem	time_007_sequence_increments
domains/TimingSecurity.v	761	Theorem	time_008_selected_task_meets_deadline
domains/TimingSecurity.v	784	Theorem	time_008_no_deadline_miss
domains/TimingSecurity.v	808	Theorem	time_009_unsigned_timestamp_rejected
domains/TimingSecurity.v	821	Theorem	time_009_valid_signature_accepted
domains/TimingSecurity.v	830	Theorem	time_009_wrong_signature_rejected
domains/TimingSecurity.v	859	Theorem	time_010_expired_timeout_detected
domains/TimingSecurity.v	874	Theorem	time_010_pending_timeout_preserved
domains/TimingSecurity.v	889	Theorem	time_010_completed_timeout_stable
domains/TimingSecurity.v	912	Theorem	time_011_adjusted_clock_synchronized
domains/TimingSecurity.v	931	Theorem	time_011_synchronized_clock_valid
domains/TimingSecurity.v	944	Theorem	time_011_excessive_skew_rejected
domains/TimingSecurity.v	969	Theorem	time_012_priority_inheritance_raises
domains/TimingSecurity.v	982	Theorem	time_012_release_restores_base
domains/TimingSecurity.v	991	Theorem	time_012_no_inversion_after_inheritance
domains/TimingSecurity.v	1022	Theorem	time_013_lock_order_respected
domains/TimingSecurity.v	1039	Theorem	time_013_out_of_order_rejected
domains/TimingSecurity.v	1056	Theorem	time_013_deadlock_free
domains/TimingSecurity.v	1088	Theorem	time_014_progress_increases
domains/TimingSecurity.v	1103	Theorem	time_014_bounded_progress_completes
domains/TimingSecurity.v	1118	Theorem	time_014_liveness_guaranteed
domains/TimingSecurity.v	1150	Theorem	time_015_scheduled_updates_record
domains/TimingSecurity.v	1159	Theorem	time_015_starved_thread_prioritized
domains/TimingSecurity.v	1175	Theorem	time_015_fairness_guaranteed
domains/TimingSecurity.v	1187	Theorem	time_015_update_preserves_threads
domains/TimingSecurity.v	1196	Theorem	time_001_main
domains/TimingSecurity.v	1210	Theorem	time_002_main
domains/TimingSecurity.v	1223	Theorem	time_003_main
domains/TimingSecurity.v	1233	Theorem	time_004_main
domains/TimingSecurity.v	1244	Theorem	time_005_main
domains/TimingSecurity.v	1255	Theorem	time_006_main
domains/TimingSecurity.v	1264	Theorem	time_007_main
domains/TimingSecurity.v	1274	Theorem	time_008_main
domains/TimingSecurity.v	1283	Theorem	time_009_main
domains/TimingSecurity.v	1291	Theorem	time_010_main
domains/TimingSecurity.v	1301	Theorem	time_011_main
domains/TimingSecurity.v	1309	Theorem	time_012_main
domains/TimingSecurity.v	1318	Theorem	time_013_main
domains/TimingSecurity.v	1328	Theorem	time_014_main
domains/TimingSecurity.v	1338	Theorem	time_015_main
domains/ToolingIDE.v	445	Theorem	N_001_01
domains/ToolingIDE.v	457	Theorem	N_001_02
domains/ToolingIDE.v	478	Theorem	N_001_03
domains/ToolingIDE.v	491	Theorem	N_001_04
domains/ToolingIDE.v	506	Theorem	N_001_05
domains/ToolingIDE.v	520	Theorem	N_001_06
domains/ToolingIDE.v	536	Theorem	N_001_07
domains/ToolingIDE.v	549	Theorem	N_001_08
domains/ToolingIDE.v	567	Theorem	N_001_09
domains/ToolingIDE.v	581	Theorem	N_001_10
domains/ToolingIDE.v	595	Theorem	N_001_11
domains/ToolingIDE.v	618	Theorem	N_001_12
domains/ToolingIDE.v	634	Theorem	N_001_13
domains/ToolingIDE.v	646	Theorem	N_001_14
domains/ToolingIDE.v	660	Theorem	N_001_15
domains/ToolingIDE.v	679	Lemma	resolve_step_terminates
domains/ToolingIDE.v	701	Theorem	N_001_16
domains/ToolingIDE.v	708	Theorem	N_001_17
domains/ToolingIDE.v	735	Theorem	N_001_18
domains/ToolingIDE.v	752	Theorem	N_001_19
domains/ToolingIDE.v	766	Theorem	N_001_20
domains/TotalStackFoundation.v	44	Lemma	layer_eqb_refl
domains/TotalStackFoundation.v	49	Lemma	layer_eqb_eq
domains/TotalStackFoundation.v	72	Lemma	layer_adjacent_L0_L1
domains/TotalStackFoundation.v	75	Lemma	layer_adjacent_L1_L2
domains/TotalStackFoundation.v	78	Lemma	layer_adjacent_L2_L3
domains/TotalStackFoundation.v	81	Lemma	layer_adjacent_L3_L4
domains/TotalStackFoundation.v	84	Lemma	layer_adjacent_L4_L5
domains/TotalStackFoundation.v	87	Lemma	layer_adjacent_L5_L6
domains/TotalStackFoundation.v	90	Lemma	layer_adjacent_L6_L7
domains/TotalStackFoundation.v	116	Lemma	sp_eqb_refl
domains/TotalStackFoundation.v	267	Lemma	existsb_app
domains/TotalStackFoundation.v	280	Lemma	existsb_cons_true
domains/TotalStackFoundation.v	287	Lemma	existsb_cons_or
domains/TotalStackFoundation.v	293	Lemma	forallb_impl
domains/TotalStackFoundation.v	306	Lemma	andb_true_intro_both
domains/TotalStackFoundation.v	322	Theorem	TOTAL_001_01_l0_l1_interface_security
domains/TotalStackFoundation.v	333	Theorem	TOTAL_001_02_l1_l2_interface_security
domains/TotalStackFoundation.v	344	Theorem	TOTAL_001_03_l2_l3_interface_security
domains/TotalStackFoundation.v	355	Theorem	TOTAL_001_04_l3_l4_interface_security
domains/TotalStackFoundation.v	366	Theorem	TOTAL_001_05_l4_l5_interface_security
domains/TotalStackFoundation.v	377	Theorem	TOTAL_001_06_l5_l6_interface_security
domains/TotalStackFoundation.v	388	Theorem	TOTAL_001_07_l6_l7_interface_security
domains/TotalStackFoundation.v	407	Theorem	TOTAL_001_08_confidentiality_preserved
domains/TotalStackFoundation.v	418	Theorem	TOTAL_001_09_integrity_preserved
domains/TotalStackFoundation.v	429	Theorem	TOTAL_001_10_availability_preserved
domains/TotalStackFoundation.v	443	Theorem	TOTAL_001_11_authentication_preserved
domains/TotalStackFoundation.v	457	Theorem	TOTAL_001_12_authorization_preserved
domains/TotalStackFoundation.v	468	Theorem	TOTAL_001_13_memory_corruption_impossible
domains/TotalStackFoundation.v	491	Theorem	TOTAL_001_14_side_channel_impossible
domains/TotalStackFoundation.v	510	Theorem	TOTAL_001_15_network_attack_impossible
domains/TotalStackFoundation.v	529	Theorem	TOTAL_001_16_privilege_escalation_impossible
domains/TotalStackFoundation.v	548	Theorem	TOTAL_001_17_ui_deception_impossible
domains/TotalStackFoundation.v	567	Theorem	TOTAL_001_18_boot_compromise_impossible
domains/TotalStackFoundation.v	586	Theorem	TOTAL_001_19_adjacent_layers_compose
domains/TotalStackFoundation.v	615	Theorem	TOTAL_001_20_security_property_transitivity
domains/TotalStackFoundation.v	634	Theorem	TOTAL_001_21_no_security_gap
domains/TotalStackFoundation.v	657	Theorem	TOTAL_001_22_defense_in_depth
domains/TotalStackFoundation.v	671	Theorem	TOTAL_001_23_single_layer_compromise_bounded
domains/TotalStackFoundation.v	704	Theorem	TOTAL_001_24_hardware_root_of_trust
domains/TotalStackFoundation.v	720	Theorem	TOTAL_001_25_measured_boot_integrity
domains/TotalStackFoundation.v	736	Theorem	TOTAL_001_26_secure_channel_establishment
domains/TotalStackFoundation.v	754	Theorem	TOTAL_001_27_capability_delegation
domains/TotalStackFoundation.v	772	Theorem	TOTAL_001_28_end_to_end_encryption
domains/TotalStackFoundation.v	794	Theorem	TOTAL_001_29_remote_code_execution_impossible
domains/TotalStackFoundation.v	817	Theorem	TOTAL_001_30_data_exfiltration_impossible
domains/TotalStackFoundation.v	836	Theorem	TOTAL_001_31_denial_of_service_bounded
domains/TotalStackFoundation.v	855	Theorem	TOTAL_001_32_malware_execution_impossible
domains/TotalStackFoundation.v	874	Theorem	TOTAL_001_33_insider_threat_bounded
domains/TotalStackFoundation.v	906	Theorem	TOTAL_001_34_all_layer_proofs_compose
domains/TotalStackFoundation.v	937	Lemma	attack_blocked_by_layer
domains/TotalStackFoundation.v	957	Theorem	TOTAL_001_35_total_stack_security
domains/TrafficResistance.v	77	Theorem	traffic_001_constant_rate_hides
domains/TrafficResistance.v	96	Theorem	traffic_002_constant_size_hides
domains/TrafficResistance.v	107	Theorem	traffic_003_cover_indistinguishable
domains/TrafficResistance.v	119	Theorem	traffic_004_flow_indistinguishable
domains/TrafficResistance.v	132	Theorem	traffic_005_timing_indistinguishable
domains/TrafficResistance.v	145	Theorem	traffic_006_mix_delay
domains/TrafficResistance.v	155	Theorem	traffic_007_batch_anonymity
domains/TrafficResistance.v	165	Theorem	traffic_008_multi_hop
domains/TrafficResistance.v	175	Theorem	traffic_009_layer_encryption
domains/TrafficResistance.v	190	Theorem	traffic_010_sender_anonymity
domains/TrafficResistance.v	205	Theorem	traffic_011_receiver_anonymity
domains/TrafficResistance.v	220	Theorem	traffic_012_padding_ratio
domains/TrafficResistance.v	234	Theorem	traffic_013_decoy_rate
domains/TrafficResistance.v	248	Theorem	traffic_014_jitter_bounded
domains/TrafficResistance.v	262	Theorem	traffic_015_no_timing_correlation
domains/TrafficResistance.v	277	Theorem	traffic_016_size_quantization
domains/TrafficResistance.v	293	Theorem	traffic_017_flow_correlation
domains/TrafficResistance.v	310	Theorem	traffic_018_guard_diversity
domains/TrafficResistance.v	321	Theorem	traffic_019_exit_diversity
domains/TrafficResistance.v	337	Theorem	traffic_020_path_randomness
domains/TrafficResistance.v	353	Theorem	traffic_021_statistical_indist
domains/TrafficResistance.v	367	Theorem	traffic_022_session_unlinkability
domains/TrafficResistance.v	381	Theorem	traffic_023_intersection_resistance
domains/TrafficResistance.v	390	Theorem	traffic_024_volume_resistance
domains/TrafficResistance.v	408	Theorem	traffic_025_defense_in_depth
domains/TranslationValidation.v	519	Lemma	val_match_refl
domains/TranslationValidation.v	530	Lemma	val_corresp_match
domains/TranslationValidation.v	541	Lemma	trace_equiv_refl
domains/TranslationValidation.v	549	Lemma	trace_equiv_sym
domains/TranslationValidation.v	556	Lemma	trace_equiv_trans
domains/TranslationValidation.v	569	Lemma	tgt_steps_trans
domains/TranslationValidation.v	580	Lemma	is_const_sound
domains/TranslationValidation.v	599	Theorem	COMPILE_001_01
domains/TranslationValidation.v	620	Theorem	COMPILE_001_02
domains/TranslationValidation.v	640	Theorem	COMPILE_001_03
domains/TranslationValidation.v	653	Theorem	COMPILE_001_04
domains/TranslationValidation.v	670	Theorem	COMPILE_001_05
domains/TranslationValidation.v	683	Theorem	COMPILE_001_06
domains/TranslationValidation.v	699	Theorem	COMPILE_001_07
domains/TranslationValidation.v	712	Theorem	COMPILE_001_08
domains/TranslationValidation.v	738	Theorem	COMPILE_001_09
domains/TranslationValidation.v	773	Theorem	COMPILE_001_10
